psmiles,value
*c1cc(OCCCCCCCCCC)cc(-c2nc3cc4sc(*)nc4cc3s2)c1,3.4894
*C#CC#Cc1ccc(*)s1,1.5604
*c1nc(CCCCCC)c(-c2sc(*)nc2CCCCCC)s1,1.876
*Oc1ccc(C(=O)Nc2ccc(SCCC(*)=O)cc2)cc1,3.9873
*c1cc(CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(*)s1,2.4769
*c1cc(CCCC)c(*)s1,2.5394
*C=Cc1ccc(-c2ccc(*)s2)s1,1.9942
*c1ccc(-c2cc(CCCCCCCCCCCC)c(*)s2)s1,1.5458
*c1cc(CCCc2ccccc2)c(*)s1,2.4481
*c1sc(*)c(OC)c1OC,4.1637
*c1sc(*)c(OCCCCCCC)c1C,2.9827
*c1sc(*)c(OCCOCCCC)c1C,1.6261
*c1cc(OCCCCCCC)c(*)s1,1.6057
*c1cc(OCCOCCCC)c(*)s1,2.819
*c1cc(OCCOCCOC)c(*)s1,1.6389
*C=Cc1ccc(*)s1,2.7814
*c1sc(*)c2ccccc12,1.8359
*C1=CSC(=C2SC=C(c3ccc(*)cc3)S2)S1,2.2436
*C#Cc1ccc(*)s1,1.6499
*c1cc(CCCCCCCCCCCCCCC)c(*)s1,2.922
*C=c1ccc(=c2ccc(=Cc3ccc(-c4ccc(*)s4)s3)s2)s1,0.8337
*c1cc(SC)c(*)s1,1.5945
*c1sc(*)c(C)c1C,3.3355
*c1cc(CCCCC)c(*)s1,2.495
*c1ccc(-c2ccc(-c3cc(CCCCCCCC)c(*)s3)s2)s1,2.4777
*c1cc(OCCCC)c(*)s1,3.0691
*c1sc(*)c(OCCCC)c1C,2.2732
*c1sc(*)c(OCCCC)c1OC,3.2859
*c1cc(CCCCCCCCCCCCCCCCCCCCCC)c(*)s1,2.9666
*c1cc(CCCCCCCCC)c(*)s1,2.5759
*C(c1ccccc1)=c1ccc(=c2ccc(=C(c3ccccc3)c3ccc(-c4ccc(*)s4)s3)s2)s1,1.4486
*c1ccc(-c2ccc(-c3cc(SCCCC)c(*)s3)cc2)cc1,2.8499
*c1ccc(-c2ccc(-c3cc(SCCCCCCCCCC)c(*)s3)cc2)cc1,3.0684
*c1cc(C(F)(F)C(F)(F)C(F)(F)F)c(*)s1,2.8054
*c1cc(CCS(=O)(=O)O)c(*)s1,2.5623
*c1sc(-c2cc(OCCCCC)c(*)s2)cc1OCCCCC,1.2005
*CCOC(=O)CCSCCC(=O)O*,5.4614
*c1ccc2cc(-c3nc4cc5sc(*)nc5cc4s3)ccc2c1,3.27
*C=CC=Cc1nc2cc3sc(*)nc3cc2s1,2.5254
*Cc1nc2cc3sc(*)nc3cc2s1,3.8345
*CCCc1nc2cc3sc(*)nc3cc2s1,4.1967
*CCCCCc1nc2cc3sc(*)nc3cc2s1,4.2723
*CCCCCCCCc1nc2cc3sc(*)nc3cc2s1,4.3173
*CCCCCCCCCCCCc1nc2cc3sc(*)nc3cc2s1,4.2887
*c1ccc(-c2ccc(-c3ccc(-c4nc5cc6sc(*)nc6cc5s4)cc3)c(-c3ccccc3)c2-c2ccccc2)cc1,3.1992
*c1ccc(N=Nc2ccc(-c3csc(-c4nc(*)cs4)n3)cc2)cc1,2.5523
*c1ccc(Nc2cc(C)c(*)s2)cc1,3.2402
*C=NN=Cc1cc(CCCCCCCCCCCC)c(*)s1,1.846
*c1ccc(-c2sc(-c3cc(CCCC)c(*)s3)cc2CCCC)cc1,2.5595
*c1ccc(-c2ccc(-c3ccc(*)s3)s2)cc1,1.937
*c1cc(CCCCCCCCCC2COC(C)(C)O2)c(*)s1,2.9938
*c1cc(CCCCCCCCCC(O)CO)c(*)s1,2.497
*c1cc(CCCCCCCCCC2COC(=O)O2)c(*)s1,2.5293
*c1cc(CCCCCCCCCC2COC(c3ccccc3)O2)c(*)s1,3.048
*c1cc(CCCCBr)c(*)s1,2.5458
*c1cc(CCCCCCBr)c(*)s1,2.553
*c1cc(CCCCCCCCCCBr)c(*)s1,2.4923
*c1cc(CCCS(=O)(=O)O)c(*)s1,3.3298
*C=Cc1cc(CCCCCC)c(-c2sc(*)cc2CCCCCC)s1,1.7165
*c1cccc(-c2ccc(-c3ccc(*)s3)s2)n1,2.8359
*c1ccc(-c2ccc(-c3ccc(*)s3)s2)cn1,2.3342
*C(c1cccs1)=c1ccc(=c2ccc(=C(c3cccs3)c3ccc(-c4ccc(*)s4)s3)s2)s1,1.0381
*c1ccc(Sc2ccc(-c3nn(-c4ccc(S(=O)(=O)c5ccc(-n6nc(*)c7ccccc7c6=O)cc5)cc4)c(=O)c4ccccc34)cc2)cc1,3.5491
*c1sc(*)c2nc(C)c(C)nc12,2.7771
*c1sc(*)c2nc(-c3ccccc3)c(C)nc12,2.498
*c1sc(*)c2nc(CC)c(CC)nc12,2.6114
*c1sc(*)c2nc(-c3ccccc3)c(CC)nc12,2.7967
*c1cc2c(s1)-c1sc(*)cc1C2=C(C#N)C#N,0.6839
*C=Cc1ccc(*)c2sccc12,2.1967
*c1cc(C#N)c(*)s1,1.691
*C=c1ccc(=c2ccc(=Cc3ccc(*)s3)s2)s1,0.2908
*c1ccc(-c2ccc(-c3ccc(*)n3C)s2)s1,2.5449
*c1ccc(-c2ccc(-c3cc(OCCCCCCCCCCCC)c(*)s3)s2)s1,1.9946
*c1cc(-c2cc(CCCCCCCC)ccc2CCCCCCCC)c(*)s1,1.6967
*C=Cc1csc(-c2cc(*)cs2)c1,3.0335
*C(C)=C(C)c1ccc(-c2ccc(*)s2)s1,2.1828
*C=CC(C)=C(C)C=Cc1ccc(-c2ccc(*)s2)s1,1.5733
*c1cc(OCCOC)c(*)s1,1.6015
*c1sc(-c2cc(SCC(C)CC)c(*)s2)cc1SCC(C)CC,1.6105
*c1ccc(-c2ccc(-c3ccc(*)s3)s2)[nH]1,2.182
*Sc1ccc(Nc2ccc(Nc3ccc(Nc4ccc(*)cc4)cc3)cc2)cc1,3.2757
*c1cc(CC(=O)O)c(*)s1,2.6702
*N=Cc1ccc(C=Nc2sc(*)c(C#N)c2C#N)cc1,1.5066
*c1cc2c(s1)-c1sc(*)cc1C2CCCCCCN,2.6725
*c1ccc(-c2sc(-c3cc(SCCCC)c(*)s3)cc2SCCCC)cc1,2.4731
*c1ccc(-c2sc(-c3cc(SCCCCCCCC)c(*)s3)cc2SCCCCCCCC)cc1,2.4336
*c1ccc(-c2cc(-c3ccc(CCCCCCCC)cc3)c(*)s2)s1,1.5651
*c1cc(COCCOCCOC)c(-c2cc(CCCCCCCCCCCC)c(*)s2)s1,1.7176
*c1cc2c(s1)-c1sc(*)cc1C2=C1c2ccsc2-c2sccc21,1.3371
*c1cc(SCCCCCC)c(*)s1,1.6201
*c1cc(SCCCCCCCCCCCC)c(*)s1,1.5021
*c1sc(*)c2sc(CCCCCCCCC)nc12,3.6098
*c1cc2c(s1)-c1sc(*)cc1C2=O,1.4351
*c1sc(*)c(OCCCCCC)c1C,3.4475
*c1sc(*)c(OCCCCCCCCCCCCCCCC)c1C,3.676
*c1sc(*)c(CCCCCCN(CC)c2ccccc2)c1CCCCCC,1.59
*c1cc(CCOc2ccc(N=Nc3ccc(C#N)cc3)cc2)c(*)s1,2.0292
*c1cc(CC(=O)OCCCCCCOc2ccc(N=Nc3ccc(C#N)cc3)cc2)c(*)s1,2.6018
*c1cc(-c2ccccc2)c(*)s1,2.7439
*c1cc2c(s1)-c1sc(*)cc1C2(CCCCCCCC)CCCCCCCC,3.2588
*c1ccc(-c2ccc(-c3cc(*)c4cccccc3-4)s2)s1,2.0762
*c1cc(-c2sc(-c3cc(C)c(*)s3)cc2C)c2cccccc1-2,1.8668
*c1cc(-c2sc(-c3cc(CCCC)c(*)s3)cc2CCCC)c2cccccc1-2,1.9772
*c1cc(C(=O)OCC(F)(F)C(F)(F)C(F)(F)F)c(*)s1,2.8607
*c1ccc(-c2ccc(-c3sc(-c4cc(C(=O)CCCCCCCCCCCC)c(*)s4)cc3C(=O)OCCCCCCCCCCCC)s2)s1,2.2457
*c1ccc(-c2cc(C(=O)OCCCCCCCCCCCC)c(*)s2)s1,2.5061
*c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3ccc(*)s3)cc2)cc1,2.8955
*C=Cc1cc(CCCCCC)c(*)s1,3.5808
*c1cc(COCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c(*)s1,2.6611
*c1cc(COCCCCCCCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)c(*)s1,2.5163
*c1cc(-c2ccc(F)cc2)c(*)s1,2.6765
*NCc1cc(C(=O)O)cc(CNc2nc(-c3csc(*)n3)cs2)c1N,3.7145
*c1cc(CC(=O)Cl)c(*)s1,2.8053
*c1cc(COCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c(*)s1,2.4332
*c1cc(COCCCCCCCCOc2ccc(-c3ccc(C#N)cc3)cc2)c(*)s1,2.9654
*c1cc(CCCCCCOC(=O)COc2ccccc2)c(*)s1,2.6531
*c1ccc(-c2cc(CCCCCCBr)c(*)s2)s1,1.9133
*c1ccc(-c2cc(CCCCCCOC(=O)COc3ccccc3)c(*)s2)s1,1.9751
*c1cc(-c2ccc(OC)cc2)c(*)s1,2.6389
*c1cc(-c2ccc(OCCCC)cc2)c(*)s1,2.6658
*c1cc(-c2ccc(OCCCCCC)cc2)c(*)s1,2.6448
*c1cc(-c2ccc(OCCCCCCCC)cc2)c(*)s1,2.6404
*c1ccc(-c2ccc(-c3ccc(*)n3-c3c(F)c(F)c(F)c(F)c3F)s2)s1,2.5698
*C=CC(C)=CC=CC=C(C)C=Cc1nc(-c2csc(*)n2)cs1,2.6128
*N=CC(C)=CC=CC=C(C)C=Nc1nc(-c2csc(*)n2)cs1,1.6324
*c1ccc(-c2cc(CCCCCCCCCF)c(*)s2)s1,1.9235
*c1cc(CCN(CC)c2ccc(N=Nc3ccc(C=C(C#N)C#N)cc3)cc2)c(*)s1,1.3795
*c1ccc(-c2ccc(*)n2C#Cc2ccc(CCCCCC)cc2)s1,2.5339
*c1cc(CCOC(=O)C(C)Br)c(*)s1,2.3659
*N=Cc1ccc(-c2ccc(C=Nc3ccc4c(c3)c3cc(*)ccc3n4CCCC)s2)s1,2.8673
*c1cc2c(s1)-c1sc(-c3cc4c(s3)-c3sc(*)cc3C4(CC(CC)CCCC)CC(CC)CCCC)cc1C2=O,1.5473
*c1ccc(-c2ccc(-c3nc(CCCCCCCCCCCC)c(-c4sc(*)nc4CCCCCCCCCCCC)s3)s2)s1,2.2184
*c1cc(C(C(=O)OC)C(=O)OC)c(*)s1,2.7717
*C=Cc1ccc2c(c1)Sc1cc(*)ccc1N2CCCCCCCC,2.6367
*c1cc(-c2cc(C)c(Br)cc2C)c(*)s1,1.5132
*c1ccc(-c2csc(-c3cc(*)cs3)c2)cc1,3.4782
*c1cc(-c2ccc(Br)cc2)c(*)s1,2.7394
*C=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCC,3.4055
*C=Cc1csc(C=Cc2cccc(*)n2)c1CCCCCCCC,3.2647
*c1cc(C(=O)Oc2cccc3cccnc23)c(*)s1,2.8057
*c1sc(*)c2nc(CCCCCC)c(CCCCCC)nc12,0.3579
*c1sc(*)c2nc(CCCCCCCCCCC)c(CCCCCCCCCCC)nc12,0.4779
*Oc1ccc(OC(=O)c2cccc(C(*)=O)c2)cc1,4.1004
*CCN(CCOC(=O)c1cccc(C(=O)O*)c1)c1ccccc1,3.0504
*Oc1ccc(C(CC)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,5.0249
*Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,4.7541
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)c3ccccc3C(=O)c3ccccc32)cc1,3.4566
*Oc1ccc(C2(c3ccc(OC(=O)CCCCCCCCC(*)=O)cc3)c3ccccc3Cc3ccccc32)cc1,4.6067
*CCC(C)(C)CC(C)COC(=O)CCCCC(=O)O*,6.7293
*CC=CCOC(=O)CCCCCCCCC(=O)O*,6.002
*Oc1ccc(C(c2ccc(OC(=O)c3cccc(C(*)=O)c3)cc2)C(Cl)(Cl)Cl)cc1,3.8681
*OC(C)CCOC(=O)CCCCCCCCC(*)=O,6.7657
*OC(C)CCOC(=O)CCCCC(*)=O,6.6227
*CCCCCCCCCCOC(=O)CC(C)(C)CC(=O)O*,6.7584
*CC(CC)(CC)COC(=O)CCC(=O)O*,6.5001
*CCCCCCCCCCOC(=O)CC(C)C(=O)O*,6.5777
*CCOC(=O)CC(=O)O*,6.8494
*CCCCCCOC(=O)CC(=O)O*,7.0433
*OC(C)CCOC(=O)C(*)=O,5.5088
*OC(C)CCOC(=O)CC(*)=O,6.8752
*OC(C)CCOC(=O)CCC(*)=O,6.5372
*OC(C)CCOC(=O)CCCC(*)=O,6.5929
*OC(C)CCOC(=O)CCCCCC(*)=O,6.5798
*OC(C)CCOC(=O)CCCCCCCC(*)=O,6.6793
*OC(C)CCOC(=O)CCCCCCCCCCC(*)=O,6.742
*CCCCCC(=O)NCCOC(=O)CCCCC(=O)O*,6.3289
*CCCCCC(=O)NCCNC(=O)CCCCCOC(=O)CCCCC(=O)O*,5.9333
*CCCCCOC(=O)CC(=O)O*,6.5183
*CCOC(=O)CCC(C)CC(=O)O*,6.6742
*CCCOC(=O)CCC(C)CC(=O)O*,6.7963
*CCCCOC(=O)CCC(C)CC(=O)O*,6.6786
*CCCCCOC(=O)CCC(C)CC(=O)O*,6.7005
*CCCCCCOC(=O)CCC(C)CC(=O)O*,6.8321
*CCCCOC(=O)CCCCCNC(=O)O*,6.3358
*CCCCCOC(=O)CCCCCNC(=O)O*,6.3976
*CCCCCCOC(=O)CCCCCNC(=O)O*,6.4222
*CCCCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,5.3668
*CCCCCCCCCCOC(=O)Cc1ccc(CC(=O)O*)cc1,5.3355
*OC(C)COC(=O)Cc1ccc(CC(*)=O)cc1,5.1464
*CCCCCCCCCCOC(=O)C1CCC(C(=O)O*)CC1,6.5731
*CCCCCCCCCCCCCCCCCCCCOC(=O)C1CCC(C(=O)O*)CC1,6.484
*OC(C)COC(=O)C1CCC(C(*)=O)CC1,6.3027
*Cc1ccc(COC(=O)CC(=O)O*)cc1,5.5783
*Cc1ccc(COC(=O)CCCCCCCCCCCCCCCCCCC(=O)O*)cc1,5.5452
*Cc1ccc(COC(=O)CCCCS(=O)(=O)CCCCC(=O)O*)cc1,5.4522
*CCCCCCCCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,6.641
*CC(C)(CC)COC(=O)CCCCCCCCC(=O)O*,6.7916
*OC(C)CCC(C)OC(=O)CCCCCCCCC(*)=O,6.1872
*CC#CC#CCOC(=O)CCCCC(=O)O*,5.0598
*CC(CCl)(CCl)COC(=O)CCCCCCCCC(=O)O*,6.9205
*CC(CCl)(CCl)COC(=O)c1cccc(C(=O)O*)c1,4.938
*CC(CCl)(CCl)COC(=O)c1ccc(C(=O)O*)cc1,4.7184
*CC(CCl)(CI)COC(=O)CCCCC(=O)O*,5.5293
*CC1CCC(COC(=O)c2ccc(NC(=O)O*)cc2)CC1,4.5441
*OC(CC(C)C)C(*)=O,6.5186
*OC1CCC(OC(=O)CCC(*)=O)CC1,6.4253
*CCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O*,5.3882
*CC(CC)(C(=O)O*)c1ccccc1,5.327
*CCCCCCOC(=O)C1C(=O)C2CCC1C(=O)C2C(=O)O*,5.2747
*Oc1c(C(C)C)cc(C(*)=O)cc1C(C)C,4.7789
*CCCCCCCCOC(=O)c1cccc(C(=O)O*)c1,5.1133
*Oc1ccc(C(C)=NN=C(C)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,3.996
*CCCCCCCOC(=O)C(=O)O*,5.2465
*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,3.4929
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1CCCCCCC,3.6219
*OC(C)(CC(*)=O)C(F)(F)F,6.2535
*OC(C=C)CC(*)=O,6.1885
*OC(CC(*)=O)C1CCC=CO1,4.8999
*OC(CC(*)=O)C1CO1,6.757
*OC(C)C(=O)OCC(*)=O,5.9109
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,3.8635
*OC(CCCCCCC=C)CC(*)=O,5.8983
*OC(CCc1ccccc1)CC(*)=O,5.4818
*OC(CCCCC)CC(*)=O,6.5462
*CCOC(=O)c1ccc(NC(=O)CCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,4.188
*CCCCCCCCCOC(=O)c1ccc(NC(=O)CCCCCCCCC(=O)Nc2ccc(C(=O)O*)cc2)cc1,4.1632
*Oc1ccc(C(=O)OCCCOC(=O)c2ccc(OC(=O)c3ccc(C(*)=O)cc3)cc2)cc1,4.0079
*Oc1ccc2cc(C(*)=O)ccc2c1-c1ccccc1,3.7414
*OC1CCC(C2CCC(OC(=O)CCCCCCCCC(*)=O)CC2)CC1,6.3469
*OC1CCC(C2CCC(OC(=O)CCCCCCCCCC(*)=O)CC2)CC1,6.4908
*OC1CCC(C2CCC(OC(=O)CCCCCCCCCCC(*)=O)CC2)CC1,6.4832
*OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCC(*)=O)CC2)CC1,6.4758
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1Br,3.8867
*Oc1ccc2cc(C(*)=O)ccc2c1Br,3.7175
*CCCS(=O)(=O)CCCS(=O)(=O)CCCOC(=O)c1ccccc1C(=O)O*,5.0984
*CCC(C)CC(=O)O*,6.826
*Oc1ccc(C(*)=O)cc1Cl,4.5769
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2Oc2ccc(F)cc2)cc1,3.4967
*Oc1ccc(OC(=O)Oc2ccc(C(*)=O)cc2)cc1,4.5384
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)C(=O)O*,3.7823
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCC(=O)O*,5.3773
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCC(=O)O*,5.4365
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCC(=O)O*,5.4734
*CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCCCC(=O)O*,5.4028
*OC1CCC(OC(=O)C(*)=O)CC1,5.7861
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)CC3CC2C2CCCC32)cc1,3.4323
*Cc1ccc(-c2ccc(CSC(=O)CCC(=O)S*)cc2)cc1,4.7843
*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,3.2519
*CCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,6.0842
*CCCCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,6.0336
*CCCCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,5.8517
*Oc1c(C)cc(C2(c3cc(C)c(OC(=O)c4cc(C(*)=O)cc(C(C)(C)C)c4)c(C)c3)CC(C)CC(C)(C)C2)cc1C,3.335
*CCCCCCOC(=O)CC=CCC(=O)O*,5.811
*CCCCCCCCOC(=O)CC=CCC(=O)O*,6.197
*CCCCCCCCCCOC(=O)CC=CCC(=O)O*,6.0213
*CCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,5.9809
*CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,6.1489
*CCCCCCOC(=O)CCC=CCCC(=O)O*,5.9212
*CCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,6.0458
*Oc1ccc(OC(=O)c2cc(OCCCCCCOCCCCC)c(C(*)=O)cc2OCCCCCCOCCCCC)cc1,3.6545
*CCOC(=O)c1ccc(C(=O)O*)c2c1CC2,4.3335
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCCCCCC)cc1,5.1422
*C(=O)c1cccc(C(=O)c2ccc3c(c2)C(=Nc2cccc(N=C4OC(=O)c5cc(*)ccc54)c2)OC3=O)c1,2.869
*CCCCOC(=O)c1ccc(NC=Nc2ccc(C(=O)O*)cc2)cc1,3.6652
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCC)cc1,5.0929
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OC)cc1,5.1162
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,5.1624
*CCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,3.7681
*CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,3.7387
*CCCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,3.6798
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CCCCCC1,3.5076
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CCCCCCC1,3.5292
*CC(=O)NC(C)C(=O)O*,5.8615
*OC(C)C(=O)NC(C)C(*)=O,5.6199
*Oc1ccc(C(=O)NNC(=O)c2cccc(C(=O)NNC(=O)c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c2)cc1,3.7359
*CCCCOC(=O)CC(N)C(=O)O*,5.536
*CCOC(=O)C1C2C=CC(C2)C1C(=O)O*,5.7779
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OC(C)CC)cc1,5.1256
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,5.2606
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCC(C)C)cc1,5.1444
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OC(C)C)cc1,5.0034
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCCCC)cc1,4.8662
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,5.2951
*Oc1ccc(CCNC(=O)c2cccc(C(*)=O)c2)cc1,4.1401
*CC#CC#CCOC(=O)CCC(=O)O*,4.9872
*OC(C)C#CC#CC(C)OC(=O)c1ccc(C(*)=O)cc1,4.3105
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1Cl,3.9402
*Oc1cc(OC(=O)c2ccc(OCCCC)cc2)c(OC(=O)CCCC(*)=O)cc1OC(=O)c1ccc(OCCCC)cc1,4.3317
*CCC(C)CCOC(=O)CCCCC(=O)O*,6.7005
*OC(CC)C(*)=O,6.3762
*OC(CCl)COC(=O)C1=C(C(=O)OCC(CCl)OC(=O)c2ccc(C(*)=O)cc2)C2C=CC1C2,3.8265
*CCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O*,6.8187
*CCCCCCCCCCCCOC(=O)CCCCCCCCCCC(=O)O*,6.669
*CCCCCCCCCCCCOC(=O)CCCCCCCCCCCCC(=O)O*,6.4766
*OC(CCCCCC)CC(*)=O,6.7534
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CC(C)CCC(*)=O)cc2)C(=O)OC(C)CC)cc1,5.053
*Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCC(*)=O)cc2)cc1,4.1613
*Oc1ccc(OC(=O)c2ccc(OC(=O)CCCCCCCCC(*)=O)cc2)cc1,4.2519
*CC(=O)NCC(=O)O*,6.011
*CCCCCCCCCCCCCCCCCCCCCCOC(=O)CCC(=O)O*,6.6006
*C(=O)OC1CC(*)N(C(=O)OCc2ccccc2)C1,5.588
*CCCCCCNC(=O)CCCC(=O)O*,5.9363
*Oc1ccc(C2(c3ccc(OC(=O)c4ccc(C(*)=O)cc4)cc3)CCC(C(C)(C)C)CC2)cc1,3.1462
*Oc1ccc(N=Nc2ccc(C(*)=O)cc2)cc1C,2.9443
*Oc1c(C)cc(N=Nc2ccc(C(*)=O)cc2)cc1C,3.7116
*Oc1ccc(-c2ccc(N=Nc3ccc(C(*)=O)cc3)cc2)cc1,3.5627
*Oc1ccc2ccccc2c1N=Nc1ccc(C(*)=O)cc1,2.8394
*CC(=O)NCCCCCCNC(=O)COC(=O)CCC(=O)O*,5.663
*CC(=O)NCCCCCCNC(=O)COC(=O)CCCCC(=O)O*,6.0986
*CC(=O)NCCCCCCNC(=O)COC(=O)CCCCCCC(=O)O*,5.9354
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C(F)(F)F,3.9148
*CC#CCOC(=O)CCC(=O)O*,5.9483
*CC#CCOC(=O)CCCCCCC(=O)O*,6.2765
*CC#CCOC(=O)CCCCCCCCCCC(=O)O*,6.5433
*CCC(=O)OCCCC=CCCCOC(=O)CCC1NC(=O)C(*)NC1=O,5.8952
*Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)CCC3CCCCC3C2)cc1,3.6386
*Nc1ccc(-c2ccc(NC(=O)CCCCCCCCC(*)=O)c(O)c2)cc1O,3.9935
*Nc1ccc(-c2ccc(NC(=O)c3cccc(C(*)=O)c3)c(S)c2)cc1S,3.6358
*NNC(=O)c1cccc(C(*)=O)c1,5.0927
*Cc1cccc(CN(C)C(=O)CCCCC(=O)N(*)C)c1,5.4868
*CCCP(CCCCCCCC)CCCNC(=O)CCCCC(=O)N*,4.7376
*Cc1c(C)c(C)c(CNC(=O)CCCCCC(C)CC(=O)N*)c(C)c1C,5.3395
*Cc1c(C)c(C)c(CNC(=O)CCCC(=O)N*)c(C)c1C,5.2131
*NC(C)(CCC)CC(*)=O,6.1134
*CCCCCCCNC(=O)C=CCCC=CC(=O)N*,5.3907
*CCCCCCCCCCOC(=O)NNC(=O)CCCCCCCCC(=O)NNC(=O)O*,5.6458
*CC1CCCC(CC(=O)N*)C1,6.0189
*CCCC(C)(C)CNC(=O)CCCCCCCCC(=O)N*,5.8198
*CCNC(=O)CCP(C)(=O)CCC(=O)N*,6.0568
*CCCCCCNC(=O)CCP(C)(=O)CCC(=O)N*,5.99
*NC1CCC(CC(C)(C)NC(=O)CCCCC(*)=O)CC1,5.8982
*NC(C)CNC(=O)C1CC1C(*)=O,5.5051
*CCCCCCN(C)C(=O)CCCCCCCCCCC(=O)N(*)C,5.5795
*CCCCCCN(CC)C(=O)CCCCCCCCCCC(=O)N(*)CC,5.6468
*CCCCCCN(CC)C(=O)CCCCCCCCCCCCCCCCC(=O)N(*)CC,5.5078
*CCCCCCNC(=O)CCC(C)(C)c1ccc(C(C)(C)CCC(=O)N*)cc1,5.1253
*Nc1ccc(-c2ccc(NC(=O)c3cc(C(=O)O)c(C(*)=O)cc3C(=O)O)cc2)cc1,3.2555
*NC(CC(*)=O)C(=O)OCC(C)C,6.1208
*NC(C)C(C)(C)C(*)=O,5.5547
*NC(C)(C)C(*)=O,6.1893
*Nc1ccc2c(c1)Cc1cc(NC(=O)c3cc(C(=O)O)c(C(*)=O)cc3C(=O)O)ccc1-2,2.6346
*NC(Cc1c[nH]cn1)C(*)=O,5.0757
*Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C(*)=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,4.0843
